"","year","state","nmfs_name","pounds","metric_tons","dollars","scientific_name","source"
"886",2012,"SOUTH CAROLINA","SHARK, TIGER",2168,1,1610,"Galeocerdo cuvier","ACCSP"
"887",2012,"VIRGINIA","SHARK, BLACKTIP",75099,34,69077,"Carcharhinus limbatus","ACCSP"
"888",2012,"VIRGINIA","SHARK, DOGFISH, SMOOTH",135776,62,110753,"Mustelus canis","ACCSP"
"889",2012,"VIRGINIA","SHARK, DOGFISH, SPINY",1580674,717,348681,"Squalus acanthias","ACCSP"
"890",2012,"VIRGINIA","SHARK, MAKO, SHORTFIN",3995,2,6054,"Isurus oxyrinchus","ACCSP"
"891",2012,"VIRGINIA","SHARK, THRESHER",7527,3,3775,"Alopias vulpinus","ACCSP"
"892",2012,"WASHINGTON","SHARK, DOGFISH, SPINY",175757,80,27472,"Squalus acanthias","PACFIN"
"893",2011,"ALABAMA","SHARK, BULL",2745,1,733,"Carcharhinus leucas","GULFFIN"
"894",2011,"ALABAMA","SHARK, SHARPNOSE, ATLANTIC",68065,31,24553,"Rhizoprionodon terraenovae","GULFFIN"
"895",2011,"CALIFORNIA","SHARK, DOGFISH, SPINY",1131,1,117,"Squalus acanthias","PACFIN"
"896",2011,"CALIFORNIA","SHARK, LEOPARD",5219,2,4509,"Triakis semifasciata","PACFIN"
"897",2011,"CALIFORNIA","SHARK, MAKO, SHORTFIN",42347,19,38175,"Isurus oxyrinchus","PACFIN"
"898",2011,"CALIFORNIA","SHARK, PACIFIC ANGEL",22943,10,15121,"Squatina californica","PACFIN"
"899",2011,"CALIFORNIA","SHARK, THRESHER",167899,76,102387,"Alopias vulpinus","PACFIN"
"900",2011,"CALIFORNIA","SHARK, TOPE",5746,3,4629,"Galeorhinus galeus","PACFIN"
"901",2011,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",617,NA,221,"Mustelus canis","ACCSP"
"902",2011,"CONNECTICUT","SHARK, DOGFISH, SPINY",186982,85,36903,"Squalus acanthias","ACCSP"
"903",2011,"CONNECTICUT","SHARK, SANDBAR",56,NA,34,"Carcharhinus plumbeus","ACCSP"
"904",2011,"FLORIDA-EAST","SHARK, BLACKNOSE",34136,15,22827,"Carcharhinus acronotus","ACCSP"
"905",2011,"FLORIDA-EAST","SHARK, BLACKTIP",144245,65,70602,"Carcharhinus limbatus","ACCSP"
"906",2011,"FLORIDA-EAST","SHARK, BONNETHEAD",38180,17,15371,"Sphyrna tiburo","ACCSP"
"907",2011,"FLORIDA-EAST","SHARK, BULL",43158,20,18816,"Carcharhinus leucas","ACCSP"
"908",2011,"FLORIDA-EAST","SHARK, FINETOOTH",54488,25,33727,"Carcharhinus isodon","ACCSP"
"909",2011,"FLORIDA-EAST","SHARK, HAMMERHEAD, SCALLOPED",7103,3,3080,"Sphyrna lewini","ACCSP"
"910",2011,"FLORIDA-EAST","SHARK, LEMON",22263,10,8156,"Negaprion brevirostris","ACCSP"
"911",2011,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",22956,10,30072,"Isurus oxyrinchus","ACCSP"
"912",2011,"FLORIDA-EAST","SHARK, SANDBAR",86073,39,46547,"Carcharhinus plumbeus","ACCSP"
"913",2011,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",195560,89,92264,"Rhizoprionodon terraenovae","ACCSP"
"914",2011,"FLORIDA-EAST","SHARK, TIGER",38641,18,12959,"Galeocerdo cuvier","ACCSP"
"915",2011,"FLORIDA-WEST","SHARK, BLACKNOSE",4882,2,1689,"Carcharhinus acronotus","ACCSP"
"916",2011,"FLORIDA-WEST","SHARK, BLACKTIP",34181,16,10228,"Carcharhinus limbatus","ACCSP"
"917",2011,"FLORIDA-WEST","SHARK, BULL",83786,38,20505,"Carcharhinus leucas","ACCSP"
"918",2011,"FLORIDA-WEST","SHARK, LEMON",52246,24,12574,"Negaprion brevirostris","ACCSP"
"919",2011,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",10615,5,12029,"Isurus oxyrinchus","ACCSP"
"920",2011,"FLORIDA-WEST","SHARK, SANDBAR",62989,29,15768,"Carcharhinus plumbeus","ACCSP"
"921",2011,"FLORIDA-WEST","SHARK, SILKY",894,NA,220,"Carcharhinus falciformis","ACCSP"
"922",2011,"FLORIDA-WEST","SHARK, TIGER",25896,12,8786,"Galeocerdo cuvier","ACCSP"
"923",2011,"HAWAII","SHARK, MAKO, SHORTFIN",131482,60,101406,"Isurus oxyrinchus","PIFSC"
"924",2011,"LOUISIANA","SHARK, BLACKTIP",469937,213,325076,"Carcharhinus limbatus","GULFFIN"
"925",2011,"LOUISIANA","SHARK, BULL",148296,67,108344,"Carcharhinus leucas","GULFFIN"
"926",2011,"LOUISIANA","SHARK, MAKO, SHORTFIN",3294,1,2681,"Isurus oxyrinchus","GULFFIN"
"927",2011,"LOUISIANA","SHARK, SPINNER",81533,37,55778,"Carcharhinus brevipinna","GULFFIN"
"928",2011,"LOUISIANA","SHARK, TIGER",1757,1,1065,"Galeocerdo cuvier","GULFFIN"
"929",2011,"MAINE","SHARK, DOGFISH, SPINY",349166,158,75860,"Squalus acanthias","ACCSP"
"930",2011,"MARYLAND","SHARK, DOGFISH, SMOOTH",363457,165,220530,"Mustelus canis","ACCSP"
"931",2011,"MARYLAND","SHARK, DOGFISH, SPINY",1109141,503,260479,"Squalus acanthias","ACCSP"
"932",2011,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",9068787,4114,1931704,"Squalus acanthias","ACCSP"
"933",2011,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",34402,16,47422,"Isurus oxyrinchus","ACCSP"
"934",2011,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",1646108,747,451212,"Squalus acanthias","ACCSP"
"935",2011,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",732487,332,341557,"Mustelus canis","ACCSP"
"936",2011,"NEW JERSEY","SHARK, DOGFISH, SPINY",1987456,902,454163,"Squalus acanthias","ACCSP"
"937",2011,"NEW JERSEY","SHARK, MAKO, SHORTFIN",41772,19,54760,"Isurus oxyrinchus","ACCSP"
"938",2011,"NEW JERSEY","SHARK, THRESHER",16058,7,12890,"Alopias vulpinus","ACCSP"
"939",2011,"NEW YORK","SHARK, DOGFISH, SMOOTH",267230,121,141187,"Mustelus canis","ACCSP"
"940",2011,"NEW YORK","SHARK, DOGFISH, SPINY",460681,209,111973,"Squalus acanthias","ACCSP"
"941",2011,"NEW YORK","SHARK, MAKO, SHORTFIN",18594,8,25156,"Isurus oxyrinchus","ACCSP"
"942",2011,"NEW YORK","SHARK, SANDBAR",686,NA,346,"Carcharhinus plumbeus","ACCSP"
"943",2011,"NEW YORK","SHARK, THRESHER",1679,1,1054,"Alopias vulpinus","ACCSP"
"944",2011,"NORTH CAROLINA","SHARK, BLACKNOSE",2338,1,626,"Carcharhinus acronotus","ACCSP"
"945",2011,"NORTH CAROLINA","SHARK, BLACKTIP",57480,26,17888,"Carcharhinus limbatus","ACCSP"
"946",2011,"NORTH CAROLINA","SHARK, BLUE",21462,10,2049,"Prionace glauca","ACCSP"
"947",2011,"NORTH CAROLINA","SHARK, BULL",8404,4,1471,"Carcharhinus leucas","ACCSP"
"948",2011,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",1241252,563,402916,"Mustelus canis","ACCSP"
"949",2011,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",2557923,1160,383688,"Squalus acanthias","ACCSP"
"950",2011,"NORTH CAROLINA","SHARK, FINETOOTH",10528,5,3332,"Carcharhinus isodon","ACCSP"
"951",2011,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",177164,80,152673,"Isurus oxyrinchus","ACCSP"
"952",2011,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",122842,56,41931,"Rhizoprionodon terraenovae","ACCSP"
"953",2011,"NORTH CAROLINA","SHARK, SPINNER",7624,3,1955,"Carcharhinus brevipinna","ACCSP"
"954",2011,"NORTH CAROLINA","SHARK, THRESHER",46560,21,14948,"Alopias vulpinus","ACCSP"
"955",2011,"OREGON","SHARK, BLUE",226,NA,15,"Prionace glauca","PACFIN"
"956",2011,"OREGON","SHARK, BROWN CAT",7627,3,NA,"Arpisturus brunneus","PACFIN"
"957",2011,"OREGON","SHARK, DOGFISH, SPINY",428432,194,45756,"Squalus acanthias","PACFIN"
"958",2011,"OREGON","SHARK, TOPE",1090,NA,44,"Galeorhinus galeus","PACFIN"
"959",2011,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",641475,291,NA,"Squalus acanthias","PACFIN"
"960",2011,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",21874,10,6195,"Mustelus canis","ACCSP"
"961",2011,"RHODE ISLAND","SHARK, DOGFISH, SPINY",1265072,574,252634,"Squalus acanthias","ACCSP"
"962",2011,"SOUTH CAROLINA","SHARK, BLACKNOSE",2634,1,3583,"Carcharhinus acronotus","ACCSP"
"963",2011,"SOUTH CAROLINA","SHARK, BLACKTIP",36824,17,24263,"Carcharhinus limbatus","ACCSP"
"964",2011,"SOUTH CAROLINA","SHARK, BONNETHEAD",283,NA,336,"Sphyrna tiburo","ACCSP"
"965",2011,"SOUTH CAROLINA","SHARK, BULL",11463,5,4319,"Carcharhinus leucas","ACCSP"
"966",2011,"SOUTH CAROLINA","SHARK, FINETOOTH",3758,2,4766,"Carcharhinus isodon","ACCSP"
"967",2011,"SOUTH CAROLINA","SHARK, LEMON",10115,5,4095,"Negaprion brevirostris","ACCSP"
"968",2011,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",17644,8,27687,"Rhizoprionodon terraenovae","ACCSP"
"969",2011,"VIRGINIA","SHARK, BLACKTIP",24263,11,11454,"Carcharhinus limbatus","ACCSP"
"970",2011,"VIRGINIA","SHARK, DOGFISH, SMOOTH",281561,128,148812,"Mustelus canis","ACCSP"
"971",2011,"VIRGINIA","SHARK, DOGFISH, SPINY",2941008,1334,690636,"Squalus acanthias","ACCSP"
"972",2011,"VIRGINIA","SHARK, THRESHER",9699,4,4387,"Alopias vulpinus","ACCSP"
"973",2011,"WASHINGTON","SHARK, DOGFISH, SPINY",471683,214,136096,"Squalus acanthias","PACFIN"
"974",2010,"CALIFORNIA","SHARK, DOGFISH, SPINY",12362,6,5046,"Squalus acanthias","PACFIN"
"975",2010,"CALIFORNIA","SHARK, LEOPARD",7248,3,6146,"Triakis semifasciata","PACFIN"
"976",2010,"CALIFORNIA","SHARK, MAKO, SHORTFIN",47785,22,32378,"Isurus oxyrinchus","PACFIN"
"977",2010,"CALIFORNIA","SHARK, PACIFIC ANGEL",19539,9,12433,"Squatina californica","PACFIN"
"978",2010,"CALIFORNIA","SHARK, THRESHER",210817,96,157577,"Alopias vulpinus","PACFIN"
"979",2010,"CALIFORNIA","SHARK, TOPE",5927,3,5860,"Galeorhinus galeus","PACFIN"
"980",2010,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",1988,1,625,"Mustelus canis","ACCSP"
"981",2010,"CONNECTICUT","SHARK, DOGFISH, SPINY",107129,49,16020,"Squalus acanthias","ACCSP"
"982",2010,"FLORIDA-EAST","SHARK, BLACKNOSE",37164,17,22790,"Carcharhinus acronotus","ACCSP"
"983",2010,"FLORIDA-EAST","SHARK, BLACKTIP",227358,103,115444,"Carcharhinus limbatus","ACCSP"
"984",2010,"FLORIDA-EAST","SHARK, BONNETHEAD",12418,6,6530,"Sphyrna tiburo","ACCSP"
"985",2010,"FLORIDA-EAST","SHARK, BULL",56659,26,26080,"Carcharhinus leucas","ACCSP"
"986",2010,"FLORIDA-EAST","SHARK, LEMON",22317,10,10722,"Negaprion brevirostris","ACCSP"
"987",2010,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",22274,10,26859,"Isurus oxyrinchus","ACCSP"
"988",2010,"FLORIDA-EAST","SHARK, SANDBAR",75879,34,40878,"Carcharhinus plumbeus","ACCSP"
"989",2010,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",188523,86,91008,"Rhizoprionodon terraenovae","ACCSP"
"990",2010,"FLORIDA-EAST","SHARK, SILKY",911,NA,386,"Carcharhinus falciformis","ACCSP"
"991",2010,"FLORIDA-EAST","SHARK, SPINNER",555,NA,296,"Carcharhinus brevipinna","ACCSP"
"992",2010,"FLORIDA-EAST","SHARK, TIGER",44811,20,19814,"Galeocerdo cuvier","ACCSP"
"993",2010,"FLORIDA-WEST","SHARK, BLACKNOSE",364,NA,118,"Carcharhinus acronotus","ACCSP"
"994",2010,"FLORIDA-WEST","SHARK, BLACKTIP",13633,6,4408,"Carcharhinus limbatus","ACCSP"
"995",2010,"FLORIDA-WEST","SHARK, BULL",62061,28,18598,"Carcharhinus leucas","ACCSP"
"996",2010,"FLORIDA-WEST","SHARK, LEMON",25340,11,7716,"Negaprion brevirostris","ACCSP"
"997",2010,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",5264,2,4867,"Isurus oxyrinchus","ACCSP"
"998",2010,"FLORIDA-WEST","SHARK, SANDBAR",62542,28,21365,"Carcharhinus plumbeus","ACCSP"
"999",2010,"FLORIDA-WEST","SHARK, SPINNER",681,NA,265,"Carcharhinus brevipinna","ACCSP"
"1000",2010,"HAWAII","SHARK, MAKO, SHORTFIN",183752,83,97992,"Isurus oxyrinchus","PIFSC"
"1001",2010,"LOUISIANA","SHARK, MAKO, SHORTFIN",1819,1,1352,"Isurus oxyrinchus","GULFFIN"
"1002",2010,"MAINE","SHARK, DOGFISH, SPINY",228646,104,62899,"Squalus acanthias","ACCSP"
"1003",2010,"MARYLAND","SHARK, DOGFISH, SMOOTH",300153,136,131343,"Mustelus canis","ACCSP"
"1004",2010,"MARYLAND","SHARK, DOGFISH, SPINY",246751,112,58310,"Squalus acanthias","ACCSP"
"1005",2010,"MARYLAND","SHARK, THRESHER",2185,1,1004,"Alopias vulpinus","ACCSP"
"1006",2010,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",6442713,2922,1357290,"Squalus acanthias","ACCSP"
"1007",2010,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",39906,18,47929,"Isurus oxyrinchus","ACCSP"
"1008",2010,"MASSACHUSETTS","SHARK, PORBEAGLE",2935,1,1537,"Lamna nasus","ACCSP"
"1009",2010,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",1214211,551,292650,"Squalus acanthias","ACCSP"
"1010",2010,"NEW JERSEY","SHARK, BLACKTIP",1074,NA,4243,"Carcharhinus limbatus","ACCSP"
"1011",2010,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",847496,384,479483,"Mustelus canis","ACCSP"
"1012",2010,"NEW JERSEY","SHARK, DOGFISH, SPINY",762914,346,140409,"Squalus acanthias","ACCSP"
"1013",2010,"NEW JERSEY","SHARK, MAKO, SHORTFIN",45698,21,51530,"Isurus oxyrinchus","ACCSP"
"1014",2010,"NEW JERSEY","SHARK, THRESHER",18630,8,16629,"Alopias vulpinus","ACCSP"
"1015",2010,"NEW YORK","SHARK, DOGFISH, SMOOTH",259247,118,149430,"Mustelus canis","ACCSP"
"1016",2010,"NEW YORK","SHARK, DOGFISH, SPINY",368676,167,88601,"Squalus acanthias","ACCSP"
"1017",2010,"NEW YORK","SHARK, MAKO, SHORTFIN",12160,6,14608,"Isurus oxyrinchus","ACCSP"
"1018",2010,"NEW YORK","SHARK, THRESHER",722,NA,997,"Alopias vulpinus","ACCSP"
"1019",2010,"NORTH CAROLINA","SHARK, BLACKTIP",51500,23,15718,"Carcharhinus limbatus","ACCSP"
"1020",2010,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",1614844,732,499892,"Mustelus canis","ACCSP"
"1021",2010,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1708437,775,256265,"Squalus acanthias","ACCSP"
"1022",2010,"NORTH CAROLINA","SHARK, FINETOOTH",4086,2,1210,"Carcharhinus isodon","ACCSP"
"1023",2010,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",206711,94,160308,"Isurus oxyrinchus","ACCSP"
"1024",2010,"NORTH CAROLINA","SHARK, SANDBAR",58746,27,25254,"Carcharhinus plumbeus","ACCSP"
"1025",2010,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",128238,58,26289,"Rhizoprionodon terraenovae","ACCSP"
"1026",2010,"NORTH CAROLINA","SHARK, SPINNER",26290,12,7541,"Carcharhinus brevipinna","ACCSP"
"1027",2010,"NORTH CAROLINA","SHARK, THRESHER",78520,36,28039,"Alopias vulpinus","ACCSP"
"1028",2010,"NORTH CAROLINA","SHARK, TIGER",15784,7,2841,"Galeocerdo cuvier","ACCSP"
"1029",2010,"OREGON","SHARK, BROWN CAT",24850,11,NA,"Arpisturus brunneus","PACFIN"
"1030",2010,"OREGON","SHARK, DOGFISH, SPINY",276621,125,40923,"Squalus acanthias","PACFIN"
"1031",2010,"OREGON","SHARK, TOPE",338,NA,17,"Galeorhinus galeus","PACFIN"
"1032",2010,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",13206,6,NA,"Squalus acanthias","PACFIN"
"1033",2010,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",65334,30,23709,"Mustelus canis","ACCSP"
"1034",2010,"RHODE ISLAND","SHARK, DOGFISH, SPINY",708319,321,132635,"Squalus acanthias","ACCSP"
"1035",2010,"SOUTH CAROLINA","SHARK, BLACKNOSE",4743,2,3514,"Carcharhinus acronotus","ACCSP"
"1036",2010,"SOUTH CAROLINA","SHARK, BLACKTIP",34643,16,29540,"Carcharhinus limbatus","ACCSP"
"1037",2010,"SOUTH CAROLINA","SHARK, BULL",10362,5,7105,"Carcharhinus leucas","ACCSP"
"1038",2010,"SOUTH CAROLINA","SHARK, FINETOOTH",2932,1,2213,"Carcharhinus isodon","ACCSP"
"1039",2010,"SOUTH CAROLINA","SHARK, LEMON",8052,4,6881,"Negaprion brevirostris","ACCSP"
"1040",2010,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",7099,3,10184,"Rhizoprionodon terraenovae","ACCSP"
"1041",2010,"VIRGINIA","SHARK, BLACKTIP",58250,26,40073,"Carcharhinus limbatus","ACCSP"
"1042",2010,"VIRGINIA","SHARK, DOGFISH, SMOOTH",745591,338,293076,"Mustelus canis","ACCSP"
"1043",2010,"VIRGINIA","SHARK, DOGFISH, SPINY",905819,411,185835,"Squalus acanthias","ACCSP"
"1044",2010,"VIRGINIA","SHARK, SHARPNOSE, ATLANTIC",8506,4,7183,"Rhizoprionodon terraenovae","ACCSP"
"1045",2010,"VIRGINIA","SHARK, THRESHER",17399,8,7365,"Alopias vulpinus","ACCSP"
"1046",2010,"WASHINGTON","SHARK, DOGFISH, SPINY",217515,99,9580,"Squalus acanthias","PACFIN"
"1047",2009,"ALABAMA","SHARK, SHARPNOSE, ATLANTIC",26877,12,11012,"Rhizoprionodon terraenovae","GULFFIN"
"1048",2009,"ALASKA","SHARK, DOGFISH, SPINY",75391,34,1260,"Squalus acanthias","AKFIN"
"1049",2009,"CALIFORNIA","SHARK, DOGFISH, SPINY",100989,46,39271,"Squalus acanthias","PACFIN"
"1050",2009,"CALIFORNIA","SHARK, LEOPARD",4596,2,3766,"Triakis semifasciata","PACFIN"
"1051",2009,"CALIFORNIA","SHARK, MAKO, SHORTFIN",67240,31,54780,"Isurus oxyrinchus","PACFIN"
"1052",2009,"CALIFORNIA","SHARK, PACIFIC ANGEL",25951,12,16182,"Squatina californica","PACFIN"
"1053",2009,"CALIFORNIA","SHARK, THRESHER",234406,106,197044,"Alopias vulpinus","PACFIN"
"1054",2009,"CALIFORNIA","SHARK, THRESHER, BIGEYE",16228,7,5453,"Alopias superciliosus","PACFIN"
"1055",2009,"CALIFORNIA","SHARK, TOPE",9902,4,8257,"Galeorhinus galeus","PACFIN"
"1056",2009,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",9991,5,4196,"Mustelus canis","ACCSP"
"1057",2009,"CONNECTICUT","SHARK, DOGFISH, SPINY",89284,40,17758,"Squalus acanthias","ACCSP"
"1058",2009,"FLORIDA-EAST","SHARK, BLACKNOSE",123948,56,62589,"Carcharhinus acronotus","ACCSP"
"1059",2009,"FLORIDA-EAST","SHARK, BLACKTIP",298768,136,116278,"Carcharhinus limbatus","ACCSP"
"1060",2009,"FLORIDA-EAST","SHARK, BONNETHEAD",74066,34,31977,"Sphyrna tiburo","ACCSP"
"1061",2009,"FLORIDA-EAST","SHARK, BULL",78919,36,28728,"Carcharhinus leucas","ACCSP"
"1062",2009,"FLORIDA-EAST","SHARK, FINETOOTH",72206,33,31107,"Carcharhinus isodon","ACCSP"
"1063",2009,"FLORIDA-EAST","SHARK, LEMON",29095,13,12015,"Negaprion brevirostris","ACCSP"
"1064",2009,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",14157,6,17690,"Isurus oxyrinchus","ACCSP"
"1065",2009,"FLORIDA-EAST","SHARK, SANDBAR",74100,34,27589,"Carcharhinus plumbeus","ACCSP"
"1066",2009,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",234786,106,104238,"Rhizoprionodon terraenovae","ACCSP"
"1067",2009,"FLORIDA-EAST","SHARK, SPINNER",16496,7,6967,"Carcharhinus brevipinna","ACCSP"
"1068",2009,"FLORIDA-EAST","SHARK, TIGER",17474,8,4221,"Galeocerdo cuvier","ACCSP"
"1069",2009,"FLORIDA-WEST","SHARK, BLACKNOSE",9396,4,2806,"Carcharhinus acronotus","ACCSP"
"1070",2009,"FLORIDA-WEST","SHARK, BLACKTIP",42925,19,10722,"Carcharhinus limbatus","ACCSP"
"1071",2009,"FLORIDA-WEST","SHARK, BULL",105876,48,25016,"Carcharhinus leucas","ACCSP"
"1072",2009,"FLORIDA-WEST","SHARK, LEMON",76385,35,15505,"Negaprion brevirostris","ACCSP"
"1073",2009,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",7008,3,6885,"Isurus oxyrinchus","ACCSP"
"1074",2009,"FLORIDA-WEST","SHARK, SANDBAR",158062,72,33742,"Carcharhinus plumbeus","ACCSP"
"1075",2009,"FLORIDA-WEST","SHARK, SHARPNOSE, ATLANTIC",819,NA,212,"Rhizoprionodon terraenovae","ACCSP"
"1076",2009,"FLORIDA-WEST","SHARK, SILKY",4923,2,1266,"Carcharhinus falciformis","ACCSP"
"1077",2009,"FLORIDA-WEST","SHARK, SPINNER",6660,3,2031,"Carcharhinus brevipinna","ACCSP"
"1078",2009,"FLORIDA-WEST","SHARK, TIGER",9637,4,2562,"Galeocerdo cuvier","ACCSP"
"1079",2009,"HAWAII","SHARK, MAKO, SHORTFIN",233805,106,119565,"Isurus oxyrinchus","PIFSC"
"1080",2009,"LOUISIANA","SHARK, MAKO, SHORTFIN",8897,4,6480,"Isurus oxyrinchus","GULFFIN"
"1081",2009,"MAINE","SHARK, DOGFISH, SPINY",593980,269,116009,"Squalus acanthias","ACCSP"
"1082",2009,"MARYLAND","SHARK, DOGFISH, SMOOTH",311007,141,249696,"Mustelus canis","ACCSP"
"1083",2009,"MARYLAND","SHARK, DOGFISH, SPINY",174785,79,40466,"Squalus acanthias","ACCSP"
"1084",2009,"MARYLAND","SHARK, MAKO, SHORTFIN",4303,2,4507,"Isurus oxyrinchus","ACCSP"
"1085",2009,"MARYLAND","SHARK, THRESHER",1009,NA,556,"Alopias vulpinus","ACCSP"
"1086",2009,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",3880304,1760,866966,"Squalus acanthias","ACCSP"
"1087",2009,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",19078,9,19334,"Isurus oxyrinchus","ACCSP"
"1088",2009,"MASSACHUSETTS","SHARK, PORBEAGLE",4599,2,2166,"Lamna nasus","ACCSP"
"1089",2009,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",2072937,940,557181,"Squalus acanthias","ACCSP"
"1090",2009,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",446496,203,260394,"Mustelus canis","ACCSP"
"1091",2009,"NEW JERSEY","SHARK, DOGFISH, SPINY",1341577,609,293120,"Squalus acanthias","ACCSP"
"1092",2009,"NEW JERSEY","SHARK, MAKO, SHORTFIN",51296,23,55000,"Isurus oxyrinchus","ACCSP"
"1093",2009,"NEW JERSEY","SHARK, THRESHER",11337,5,9071,"Alopias vulpinus","ACCSP"
"1094",2009,"NEW YORK","SHARK, DOGFISH, SMOOTH",161640,73,76009,"Mustelus canis","ACCSP"
"1095",2009,"NEW YORK","SHARK, DOGFISH, SPINY",190461,86,40081,"Squalus acanthias","ACCSP"
"1096",2009,"NEW YORK","SHARK, MAKO, SHORTFIN",5652,3,7597,"Isurus oxyrinchus","ACCSP"
"1097",2009,"NEW YORK","SHARK, THRESHER",229,NA,175,"Alopias vulpinus","ACCSP"
"1098",2009,"NORTH CAROLINA","SHARK, BLACKTIP",19024,9,5631,"Carcharhinus limbatus","ACCSP"
"1099",2009,"NORTH CAROLINA","SHARK, BULL",3844,2,1038,"Carcharhinus leucas","ACCSP"
"1100",2009,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",1221150,554,384640,"Mustelus canis","ACCSP"
"1101",2009,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1416362,642,212454,"Squalus acanthias","ACCSP"
"1102",2009,"NORTH CAROLINA","SHARK, FINETOOTH",18044,8,7578,"Carcharhinus isodon","ACCSP"
"1103",2009,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",128386,58,99186,"Isurus oxyrinchus","ACCSP"
"1104",2009,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",164010,74,41003,"Rhizoprionodon terraenovae","ACCSP"
"1105",2009,"NORTH CAROLINA","SHARK, SPINNER",16302,7,4925,"Carcharhinus brevipinna","ACCSP"
"1106",2009,"NORTH CAROLINA","SHARK, THRESHER",38170,17,12816,"Alopias vulpinus","ACCSP"
"1107",2009,"NORTH CAROLINA","SHARK, TIGER",3416,2,683,"Galeocerdo cuvier","ACCSP"
"1108",2009,"OREGON","SHARK, DOGFISH, SPINY",126962,58,33507,"Squalus acanthias","PACFIN"
"1109",2009,"OREGON","SHARK, TOPE",225,NA,8,"Galeorhinus galeus","PACFIN"
"1110",2009,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",3799,2,NA,"Squalus acanthias","PACFIN"
"1111",2009,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",56653,26,13863,"Mustelus canis","ACCSP"
"1112",2009,"RHODE ISLAND","SHARK, DOGFISH, SPINY",939869,426,170314,"Squalus acanthias","ACCSP"
"1113",2009,"SOUTH CAROLINA","SHARK, DOGFISH, SMOOTH",19556,9,17546,"Mustelus canis","ACCSP"
"1114",2009,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",16096,7,13282,"Rhizoprionodon terraenovae","ACCSP"
"1115",2009,"VIRGINIA","SHARK, BONNETHEAD",-5,NA,1011,"Sphyrna tiburo","ACCSP"
"1116",2009,"VIRGINIA","SHARK, DOGFISH, SMOOTH",455184,206,281350,"Mustelus canis","ACCSP"
"1117",2009,"VIRGINIA","SHARK, DOGFISH, SPINY",1431144,649,436838,"Squalus acanthias","ACCSP"
"1118",2009,"VIRGINIA","SHARK, THRESHER",9193,4,4573,"Alopias vulpinus","ACCSP"
"1119",2009,"WASHINGTON","SHARK, DOGFISH, SPINY",385711,175,60449,"Squalus acanthias","PACFIN"
"1120",2008,"ALABAMA","SHARK, SHARPNOSE, ATLANTIC",61295,28,44950,"Rhizoprionodon terraenovae","GULFFIN"
"1121",2008,"ALASKA","SHARK, DOGFISH, SPINY",60901,28,22838,"Squalus acanthias","AKFIN"
"1122",2008,"CALIFORNIA","SHARK, DOGFISH, SPINY",98269,45,36564,"Squalus acanthias","PACFIN"
