,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2014,NORTH CAROLINA,"SHARK, HAMMERHEAD, GREAT","6,116",3,"2,446",Public,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2014,NORTH CAROLINA,"SHARK, HAMMERHEAD, SCALLOPED","6,518",3,"2,803",Public,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2014,NORTH CAROLINA,"SHARK, HAMMERHEAD, SMOOTH",389,0,175,Public,Commercial,Sphyrna zygaena,160505,EXCEPTIONS
2014,NORTH CAROLINA,"SHARK, LEMON",479,0,254,Public,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2014,NORTH CAROLINA,"SHARK, MAKO, LONGFIN",,,,Confidential,Commercial,Isurus paucus,159926,ACCSP
2014,NORTH CAROLINA,"SHARK, MAKO, SHORTFIN","104,222",47,"208,444",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2014,NORTH CAROLINA,"SHARK, SANDBAR","35,612",16,"27,065",Public,Commercial,Carcharhinus plumbeus,160289,EXCEPTIONS
2014,NORTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","87,745",40,"53,524",Public,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2014,NORTH CAROLINA,"SHARK, SPINNER","20,871",9,"12,731",Public,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2014,NORTH CAROLINA,"SHARK, THRESHER","88,049",40,"57,232",Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2014,NORTH CAROLINA,"SHARK, TIGER","11,033",5,"5,186",Public,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2014,OREGON,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2014,OREGON,"SHARK, BROWN CAT","3,083",1,,Public,Commercial,Arpisturus brunneus,159988,PACFIN
2014,OREGON,"SHARK, DOGFISH, SPINY","83,154",38,136,Public,Commercial,Squalus acanthias,160617,PACFIN
2014,OREGON,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,PACFIN
2014,OREGON,"SHARK, TOPE",497,0,,Public,Commercial,Galeorhinus galeus,160181,PACFIN
2014,PROCESS AT SEA,"SHARK, BLUE",543,0,,Public,Commercial,Prionace glauca,160424,PACFIN
2014,PROCESS AT SEA,"SHARK, DOGFISH, SPINY","51,169",23,,Public,Commercial,Squalus acanthias,160617,PACFIN
2014,PROCESS AT SEA,"SHARK, TOPE",,,,Confidential,Commercial,Galeorhinus galeus,160181,PACFIN
2014,RHODE ISLAND,"SHARK, DOGFISH, SMOOTH","15,519",7,"5,387",Public,Commercial,Mustelus canis,160230,ACCSP
2014,RHODE ISLAND,"SHARK, DOGFISH, SPINY","689,445",313,"112,971",Public,Commercial,Squalus acanthias,160617,ACCSP
2014,RHODE ISLAND,"SHARK, MAKO, SHORTFIN","3,212",1,"7,709",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2014,RHODE ISLAND,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2014,SOUTH CAROLINA,"SHARK, BLACKNOSE",833,0,"1,100",Public,Commercial,Carcharhinus acronotus,160304,EXCEPTIONS
2014,SOUTH CAROLINA,"SHARK, BLACKTIP","19,568",9,"24,851",Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2014,SOUTH CAROLINA,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,ACCSP
2014,SOUTH CAROLINA,"SHARK, BULL","2,056",1,"3,084",Public,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2014,SOUTH CAROLINA,"SHARK, FINETOOTH","2,436",1,"3,825",Public,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2014,SOUTH CAROLINA,"SHARK, LEMON","1,689",1,"2,990",Public,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2014,SOUTH CAROLINA,"SHARK, MAKO, SHORTFIN","9,158",4,"17,309",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2014,SOUTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","10,998",5,"19,576",Public,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2014,SOUTH CAROLINA,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2014,SOUTH CAROLINA,"SHARK, TIGER","2,377",1,"5,111",Public,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2014,TEXAS,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,GULFFIN
2014,TEXAS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2014,VIRGINIA,"SHARK, BLACKTIP",82,0,58,Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2014,VIRGINIA,"SHARK, DOGFISH, SMOOTH","194,100",88,"137,463",Public,Commercial,Mustelus canis,160230,ACCSP
2014,VIRGINIA,"SHARK, DOGFISH, SPINY","2,694,821","1,222","432,037",Public,Commercial,Squalus acanthias,160617,ACCSP
2014,VIRGINIA,"SHARK, MAKO, SHORTFIN","4,502",2,"10,715",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2014,VIRGINIA,"SHARK, PORBEAGLE",,,,Confidential,Commercial,Lamna nasus,159911,ACCSP
2014,VIRGINIA,"SHARK, THRESHER","3,942",2,"2,641",Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2014,WASHINGTON,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2014,WASHINGTON,"SHARK, DOGFISH, SPINY","323,457",147,"114,401",Public,Commercial,Squalus acanthias,160617,PACFIN
2014,WASHINGTON,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,PACFIN
2014,WASHINGTON,"SHARK, TOPE",280,0,,Public,Commercial,Galeorhinus galeus,160181,PACFIN
2013,ALABAMA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,GULFFIN
2013,ALABAMA,"SHARK, BLACKTIP","29,805",14,"29,189",Public,Commercial,Carcharhinus limbatus,160318,GULFFIN
2013,ALABAMA,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,GULFFIN
2013,ALABAMA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,GULFFIN
2013,ALABAMA,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,GULFFIN
2013,ALABAMA,"SHARK, FINETOOTH","98,954",45,"80,231",Public,Commercial,Carcharhinus isodon,160409,GULFFIN
2013,ALABAMA,"SHARK, HAMMERHEAD, GREAT",532,0,113,Public,Commercial,Sphyrna mokarran,160515,GULFFIN
2013,ALABAMA,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,GULFFIN
2013,ALABAMA,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,GULFFIN
2013,ALABAMA,"SHARK, SHARPNOSE, ATLANTIC","172,435",78,"86,761",Public,Commercial,Rhizoprionodon terraenovae,160200,GULFFIN
2013,ALABAMA,"SHARK, SPINNER","8,811",4,"5,619",Public,Commercial,Carcharhinus brevipinna,160401,GULFFIN
2013,ALABAMA,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,GULFFIN
2013,CALIFORNIA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2013,CALIFORNIA,"SHARK, DOGFISH, SPINY","2,112",1,906,Public,Commercial,Squalus acanthias,160617,PACFIN
2013,CALIFORNIA,"SHARK, LEOPARD","2,505",1,"2,306",Public,Commercial,Triakis semifasciata,160448,PACFIN
2013,CALIFORNIA,"SHARK, MAKO, SHORTFIN","67,442",31,"60,974",Public,Commercial,Isurus oxyrinchus,159924,PACFIN
2013,CALIFORNIA,"SHARK, PACIFIC ANGEL","24,164",11,"14,697",Public,Commercial,Squatina californica,160785,PACFIN
2013,CALIFORNIA,"SHARK, THRESHER","156,836",71,"124,046",Public,Commercial,Alopias vulpinus,159916,PACFIN
2013,CALIFORNIA,"SHARK, THRESHER, BIGEYE","1,272",1,655,Public,Commercial,Alopias superciliosus,159921,PACFIN
2013,CALIFORNIA,"SHARK, TOPE","3,108",1,"3,012",Public,Commercial,Galeorhinus galeus,160181,PACFIN
2013,CONNECTICUT,"SHARK, DOGFISH, SMOOTH","16,443",7,"14,781",Public,Commercial,Mustelus canis,160230,ACCSP
2013,CONNECTICUT,"SHARK, DOGFISH, SPINY","21,990",10,"5,417",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,DELAWARE,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,ACCSP
2013,DELAWARE,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,ACCSP
2013,FLORIDA-EAST,"SHARK, BLACKNOSE","39,680",18,"24,018",Public,Commercial,Carcharhinus acronotus,160304,ACCSP
2013,FLORIDA-EAST,"SHARK, BLACKTIP","222,236",101,"141,270",Public,Commercial,Carcharhinus limbatus,160318,ACCSP
2013,FLORIDA-EAST,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,ACCSP
2013,FLORIDA-EAST,"SHARK, BONNETHEAD","31,678",14,"18,146",Public,Commercial,Sphyrna tiburo,160502,ACCSP
2013,FLORIDA-EAST,"SHARK, BULL","31,291",14,"16,398",Public,Commercial,Carcharhinus leucas,160275,ACCSP
2013,FLORIDA-EAST,"SHARK, FINETOOTH","15,501",7,"10,408",Public,Commercial,Carcharhinus isodon,160409,ACCSP
2013,FLORIDA-EAST,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,ACCSP
2013,FLORIDA-EAST,"SHARK, HAMMERHEAD, SCALLOPED","36,938",17,"18,867",Public,Commercial,Sphyrna lewini,160508,ACCSP
2013,FLORIDA-EAST,"SHARK, LEMON","11,333",5,"6,106",Public,Commercial,Negaprion brevirostris,160433,ACCSP
2013,FLORIDA-EAST,"SHARK, MAKO, SHORTFIN","21,666",10,"32,991",Public,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,FLORIDA-EAST,"SHARK, NURSE",,,,Confidential,Commercial,Ginglymostoma cirratum,159977,ACCSP
2013,FLORIDA-EAST,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,ACCSP
2013,FLORIDA-EAST,"SHARK, SHARPNOSE, ATLANTIC","163,955",74,"69,981",Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSP
2013,FLORIDA-EAST,"SHARK, SILKY",,,,Confidential,Commercial,Carcharhinus falciformis,160310,ACCSP
2013,FLORIDA-EAST,"SHARK, SPINNER","28,426",13,"15,431",Public,Commercial,Carcharhinus brevipinna,160401,ACCSP
2013,FLORIDA-EAST,"SHARK, TIGER","16,702",8,"9,277",Public,Commercial,Galeocerdo cuvier,160189,ACCSP
2013,FLORIDA-WEST,"SHARK, BLACKNOSE","3,014",1,"15,776",Public,Commercial,Carcharhinus acronotus,160304,ACCSP
2013,FLORIDA-WEST,"SHARK, BLACKTIP","19,923",9,"9,402",Public,Commercial,Carcharhinus limbatus,160318,ACCSP
2013,FLORIDA-WEST,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,ACCSP
2013,FLORIDA-WEST,"SHARK, BONNETHEAD",53,0,"12,860",Public,Commercial,Sphyrna tiburo,160502,ACCSP
2013,FLORIDA-WEST,"SHARK, BULL","29,310",13,"13,667",Public,Commercial,Carcharhinus leucas,160275,ACCSP
2013,FLORIDA-WEST,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,ACCSP
2013,FLORIDA-WEST,"SHARK, HAMMERHEAD, GREAT","31,096",14,"7,157",Public,Commercial,Sphyrna mokarran,160515,ACCSP
2013,FLORIDA-WEST,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,ACCSP
2013,FLORIDA-WEST,"SHARK, LEMON","16,705",8,"7,183",Public,Commercial,Negaprion brevirostris,160433,ACCSP
2013,FLORIDA-WEST,"SHARK, MAKO, LONGFIN",,,,Confidential,Commercial,Isurus paucus,159926,ACCSP
2013,FLORIDA-WEST,"SHARK, MAKO, SHORTFIN","14,495",7,"19,446",Public,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,FLORIDA-WEST,"SHARK, SAND TIGER",,,,Confidential,Commercial,Carcharias taurus,159888,ACCSP
2013,FLORIDA-WEST,"SHARK, SANDBAR","52,256",24,"22,917",Public,Commercial,Carcharhinus plumbeus,160289,ACCSP
2013,FLORIDA-WEST,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,ACCSP
2013,FLORIDA-WEST,"SHARK, SILKY",455,0,"2,224",Public,Commercial,Carcharhinus falciformis,160310,ACCSP
2013,FLORIDA-WEST,"SHARK, SPINNER","5,356",2,"2,991",Public,Commercial,Carcharhinus brevipinna,160401,ACCSP
2013,FLORIDA-WEST,"SHARK, TIGER","17,941",8,"9,311",Public,Commercial,Galeocerdo cuvier,160189,ACCSP
2013,GEORGIA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,ACCSP
2013,GEORGIA,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,ACCSP
2013,GEORGIA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,ACCSP
2013,GEORGIA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,ACCSP
2013,GEORGIA,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,ACCSP
2013,GEORGIA,"SHARK, LEMON",,,,Confidential,Commercial,Negaprion brevirostris,160433,ACCSP
2013,GEORGIA,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,ACCSP
2013,HAWAII,"SHARK, MAKO, SHORTFIN","97,615",44,"103,225",Public,Commercial,Isurus oxyrinchus,159924,PIFSC
2013,LOUISIANA,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,GULFFIN
2013,LOUISIANA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,GULFFIN
2013,LOUISIANA,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,GULFFIN
2013,LOUISIANA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,GULFFIN
2013,LOUISIANA,"SHARK, LEMON",,,,Confidential,Commercial,Negaprion brevirostris,160433,GULFFIN
2013,LOUISIANA,"SHARK, MAKO, SHORTFIN","7,189",3,"5,898",Public,Commercial,Isurus oxyrinchus,159924,GULFFIN
2013,LOUISIANA,"SHARK, SILKY",,,,Confidential,Commercial,Carcharhinus falciformis,160310,GULFFIN
2013,LOUISIANA,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,GULFFIN
2013,LOUISIANA,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,GULFFIN
2013,LOUISIANA,"SHARK, THRESHER, BIGEYE",,,,Confidential,Commercial,Alopias superciliosus,159921,GULFFIN
2013,LOUISIANA,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,GULFFIN
2013,MAINE,"SHARK, DOGFISH, SPINY","106,610",48,"18,473",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,MAINE,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,MARYLAND,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,ACCSP
2013,MARYLAND,"SHARK, DOGFISH, SMOOTH","135,525",61,"80,371",Public,Commercial,Mustelus canis,160230,ACCSP
2013,MARYLAND,"SHARK, DOGFISH, SPINY","1,210,620",549,"216,987",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,MARYLAND,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,ACCSP
2013,MARYLAND,"SHARK, MAKO, SHORTFIN","5,810",3,"9,270",Public,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,MARYLAND,"SHARK, SILKY",,,,Confidential,Commercial,Carcharhinus falciformis,160310,ACCSP
2013,MARYLAND,"SHARK, THRESHER","2,807",1,"1,404",Public,Commercial,Alopias vulpinus,159916,ACCSP
2013,MARYLAND,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,ACCSP
2013,MASSACHUSETTS,"SHARK, DOGFISH, CHAIN",,,,Confidential,Commercial,Scyliorhinus retifer,160060,ACCSP
2013,MASSACHUSETTS,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,ACCSP
2013,MASSACHUSETTS,"SHARK, DOGFISH, SPINY","6,216,751","2,820","977,949",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,MASSACHUSETTS,"SHARK, MAKO, SHORTFIN","35,742",16,"45,310",Public,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,MASSACHUSETTS,"SHARK, PORBEAGLE",,,,Confidential,Commercial,Lamna nasus,159911,ACCSP
2013,NEW HAMPSHIRE,"SHARK, DOGFISH, SPINY","515,448",234,"95,881",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,NEW JERSEY,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,ACCSP
2013,NEW JERSEY,"SHARK, DOGFISH, CHAIN",,,,Confidential,Commercial,Scyliorhinus retifer,160060,ACCSP
2013,NEW JERSEY,"SHARK, DOGFISH, SMOOTH","831,318",377,"430,242",Public,Commercial,Mustelus canis,160230,ACCSP
2013,NEW JERSEY,"SHARK, DOGFISH, SPINY","1,751,575",795,"297,606",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,NEW JERSEY,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,ACCSP
2013,NEW JERSEY,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,ACCSP
2013,NEW JERSEY,"SHARK, MAKO, LONGFIN",,,,Confidential,Commercial,Isurus paucus,159926,ACCSP
2013,NEW JERSEY,"SHARK, MAKO, SHORTFIN","38,906",18,"50,643",Public,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,NEW JERSEY,"SHARK, PORBEAGLE",,,,Confidential,Commercial,Lamna nasus,159911,ACCSP
2013,NEW JERSEY,"SHARK, THRESHER","10,491",5,"7,993",Public,Commercial,Alopias vulpinus,159916,ACCSP
2013,NEW YORK,"SHARK, DOGFISH, CHAIN",,,,Confidential,Commercial,Scyliorhinus retifer,160060,ACCSP
2013,NEW YORK,"SHARK, DOGFISH, SMOOTH","218,236",99,"117,250",Public,Commercial,Mustelus canis,160230,ACCSP
2013,NEW YORK,"SHARK, DOGFISH, SPINY","79,761",36,"23,155",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,NEW YORK,"SHARK, MAKO, LONGFIN",,,,Confidential,Commercial,Isurus paucus,159926,ACCSP
2013,NEW YORK,"SHARK, MAKO, SHORTFIN","8,652",4,"11,981",Public,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,NEW YORK,"SHARK, PORBEAGLE",,,,Confidential,Commercial,Lamna nasus,159911,ACCSP
2013,NEW YORK,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,ACCSP
2013,NEW YORK,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,ACCSP
2013,NORTH CAROLINA,"SHARK, BLACKNOSE","7,054",3,"2,672",Public,Commercial,Carcharhinus acronotus,160304,ACCSP
2013,NORTH CAROLINA,"SHARK, BLACKTIP","106,516",48,"40,063",Public,Commercial,Carcharhinus limbatus,160318,ACCSP
2013,NORTH CAROLINA,"SHARK, BLUE","18,092",8,"1,900",Public,Commercial,Prionace glauca,160424,ACCSP
2013,NORTH CAROLINA,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,ACCSP
2013,NORTH CAROLINA,"SHARK, BULL","9,164",4,"3,116",Public,Commercial,Carcharhinus leucas,160275,ACCSP
2013,NORTH CAROLINA,"SHARK, DOGFISH, SMOOTH","783,053",355,"345,602",Public,Commercial,Mustelus canis,160230,ACCSP
2013,NORTH CAROLINA,"SHARK, DOGFISH, SPINY","3,010,958","1,366","301,096",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,NORTH CAROLINA,"SHARK, FINETOOTH","9,570",4,"3,578",Public,Commercial,Carcharhinus isodon,160409,ACCSP
2013,NORTH CAROLINA,"SHARK, HAMMERHEAD, GREAT","6,758",3,"2,032",Public,Commercial,Sphyrna mokarran,160515,ACCSP
2013,NORTH CAROLINA,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,ACCSP
2013,NORTH CAROLINA,"SHARK, HAMMERHEAD, SMOOTH",,,,Confidential,Commercial,Sphyrna zygaena,160505,ACCSP
2013,NORTH CAROLINA,"SHARK, LEMON",,,,Confidential,Commercial,Negaprion brevirostris,160433,ACCSP
2013,NORTH CAROLINA,"SHARK, MAKO, SHORTFIN","130,536",59,"125,355",Public,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,NORTH CAROLINA,"SHARK, SAND TIGER",,,,Confidential,Commercial,Carcharias taurus,159888,ACCSP
2013,NORTH CAROLINA,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,ACCSP
2013,NORTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","122,546",56,"36,401",Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSP
2013,NORTH CAROLINA,"SHARK, SPINNER","12,410",6,"5,233",Public,Commercial,Carcharhinus brevipinna,160401,ACCSP
2013,NORTH CAROLINA,"SHARK, THRESHER","72,244",33,"33,030",Public,Commercial,Alopias vulpinus,159916,ACCSP
2013,NORTH CAROLINA,"SHARK, TIGER","5,042",2,"1,462",Public,Commercial,Galeocerdo cuvier,160189,ACCSP
2013,OREGON,"SHARK, BLUE",206,0,14,Public,Commercial,Prionace glauca,160424,PACFIN
2013,OREGON,"SHARK, BROWN CAT","2,816",1,,Public,Commercial,Arpisturus brunneus,159988,PACFIN
2013,OREGON,"SHARK, DOGFISH, SPINY","65,957",30,602,Public,Commercial,Squalus acanthias,160617,PACFIN
2013,OREGON,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,PACFIN
2013,OREGON,"SHARK, TOPE",,,,Confidential,Commercial,Galeorhinus galeus,160181,PACFIN
2013,PROCESS AT SEA,"SHARK, DOGFISH, SPINY","37,345",17,,Public,Commercial,Squalus acanthias,160617,PACFIN
2013,RHODE ISLAND,"SHARK, DOGFISH, CHAIN",,,,Confidential,Commercial,Scyliorhinus retifer,160060,ACCSP
2013,RHODE ISLAND,"SHARK, DOGFISH, SMOOTH","40,050",18,"14,562",Public,Commercial,Mustelus canis,160230,ACCSP
2013,RHODE ISLAND,"SHARK, DOGFISH, SPINY","1,000,503",454,"161,301",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,RHODE ISLAND,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,SOUTH CAROLINA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,ACCSP
2013,SOUTH CAROLINA,"SHARK, BLACKTIP","20,831",9,"27,071",Public,Commercial,Carcharhinus limbatus,160318,ACCSP
2013,SOUTH CAROLINA,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,ACCSP
2013,SOUTH CAROLINA,"SHARK, BULL","3,440",2,"3,612",Public,Commercial,Carcharhinus leucas,160275,ACCSP
2013,SOUTH CAROLINA,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,ACCSP
2013,SOUTH CAROLINA,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,ACCSP
2013,SOUTH CAROLINA,"SHARK, FINETOOTH",652,0,497,Public,Commercial,Carcharhinus isodon,160409,ACCSP
2013,SOUTH CAROLINA,"SHARK, LEMON","1,662",1,"1,505",Public,Commercial,Negaprion brevirostris,160433,ACCSP
2013,SOUTH CAROLINA,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,SOUTH CAROLINA,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,ACCSP
2013,SOUTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","8,646",4,"10,987",Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSP
2013,SOUTH CAROLINA,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,ACCSP
2013,TEXAS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,GULFFIN
2013,VIRGINIA,"SHARK, BLACKTIP","26,929",12,"14,801",Public,Commercial,Carcharhinus limbatus,160318,ACCSP
2013,VIRGINIA,"SHARK, DOGFISH, SMOOTH","66,939",30,"41,229",Public,Commercial,Mustelus canis,160230,ACCSP
2013,VIRGINIA,"SHARK, DOGFISH, SPINY","2,159,196",979,"354,649",Public,Commercial,Squalus acanthias,160617,ACCSP
2013,VIRGINIA,"SHARK, MAKO, SHORTFIN","10,298",5,"16,830",Public,Commercial,Isurus oxyrinchus,159924,ACCSP
2013,VIRGINIA,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,ACCSP
2013,VIRGINIA,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,ACCSP
2013,VIRGINIA,"SHARK, THRESHER","1,269",1,684,Public,Commercial,Alopias vulpinus,159916,ACCSP
2013,WASHINGTON,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2013,WASHINGTON,"SHARK, DOGFISH, SPINY","284,967",129,"75,947",Public,Commercial,Squalus acanthias,160617,PACFIN
2012,ALABAMA,"SHARK, BIGNOSE",,,,Confidential,Commercial,Carcharhinus altimus,160307,GULFFIN
2012,ALABAMA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,GULFFIN
2012,ALABAMA,"SHARK, BLACKTIP","9,281",4,"3,648",Public,Commercial,Carcharhinus limbatus,160318,GULFFIN
2012,ALABAMA,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,GULFFIN
2012,ALABAMA,"SHARK, BULL","5,889",3,"1,776",Public,Commercial,Carcharhinus leucas,160275,GULFFIN
2012,ALABAMA,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,GULFFIN
2012,ALABAMA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,GULFFIN
2012,ALABAMA,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,GULFFIN
2012,ALABAMA,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,GULFFIN
2012,ALABAMA,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,GULFFIN
2012,CALIFORNIA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
